src_type,category,subcategory,year,co,nh3,nox,pm,pm10,pm2_5,rog,sox,tog
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2000,10.70157635,0.09486456,1.46220352,1.75150698,1.64434343,1.58680778,1.64840811,0.08101979,3.62805413
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2000,0.0,16.83758371,0.0,43.76422755,19.97188332,2.99064016,11.2401559,0.0,72.04469389
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2000,0.0,0.0,0.0,5.71442484,2.79606807,0.27943537,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2000,0.0,0.0,0.0,11.2026784,5.12186458,0.76850375,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2000,0.0,0.0,0.0,10.90671965,7.16058809,0.64785915,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2000,0.0,0.0,0.0,25.13113248,11.62118839,1.97530701,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2000,0.14792019,0.0,0.00320912,0.02066398,0.02028095,0.01909982,0.01350567,0.0,0.01569332
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,13.22553721,0.2055373,0.83693642,1.65758128,1.62879156,1.5458483,1.20091141,0.05767241,2.10542848
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,0.0,0.0,0.0,0.79645588,0.80460671,0.80789231,0.12691982,0.0,0.32470454
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,0.0,1.14760755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,64.73315419,0.54373831,8.76715038,0.53872413,0.52006269,0.27008015,8.04942905,0.04884279,8.62741145
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,25.41675242,0.10619355,3.04667051,0.11669747,0.11250027,0.0610486,2.65799513,0.01140182,2.83656644
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,26.92360652,0.18164074,5.05720653,0.175279,0.16932951,0.08527922,2.68295062,0.02206206,2.90276262
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,23.82186507,0.1167247,3.25516879,0.11685639,0.11319646,0.05673152,1.66766578,0.01577442,1.82257143
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,8.15942587,0.02070337,0.93360119,0.04899819,0.04758165,0.02257402,0.77204047,0.00775232,0.86926125
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,1.187381,0.00308686,0.13090644,0.00816668,0.00794321,0.00371378,0.10881582,0.00130882,0.12213891
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,4.8469637,0.00392183,0.50048863,0.01798431,0.01754031,0.00813912,0.41702867,0.00318702,0.46008416
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2000,1.45311269,0.00049697,0.21144853,0.00123927,0.001213,0.00054466,0.06861683,0.00046011,0.07681734
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2000,0.18649106,0.00593371,1.67928099,0.03720331,0.03675553,0.02441046,0.04636375,0.01172127,0.05278205
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2000,0.05657567,0.00178813,0.50746386,0.01205006,0.01189793,0.0076937,0.01402955,0.00396843,0.0159717
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2000,0.83866322,0.00870743,4.57476291,0.26705135,0.2648736,0.22855522,0.40604713,0.03571345,0.46225394
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2000,13.33833413,0.07312009,63.36603288,2.48865457,2.47192822,2.2085867,4.48224149,0.43554773,5.10269081
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2000,3.13078608,0.0004139,0.1035485,0.0021839,0.00212433,0.00137003,0.49857443,0.00024619,0.52585867
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2000,0.06566678,0.0070478,0.13133503,0.00222622,0.0021938,0.0012731,0.0041754,0.00068466,0.02716978
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2000,0.02341276,7.772e-05,0.00627414,0.00018251,0.00017821,7.868e-05,0.00158645,3.927e-05,0.00192911
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2000,0.43196189,0.00025023,0.03057743,0.00731135,0.00715678,0.00316353,0.02557213,0.00013725,0.02896439
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2000,0.05544153,0.00045798,0.26168751,0.02607889,0.02573678,0.01756488,0.02114147,0.00205269,0.02406796
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2000,0.35247132,0.00033923,0.04581986,0.0014968,0.00146161,0.00066786,0.0253547,0.00026687,0.02831053
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2000,0.01691495,9.708e-05,0.084907,0.00329169,0.0032655,0.00284595,0.0055397,0.00059028,0.00630653
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2000,0.02336438,0.00013233,0.07243646,0.00621505,0.00616893,0.00552273,0.01001093,0.00058328,0.01139668
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2000,2.49415137,0.00206805,0.23861816,0.01082629,0.01059494,0.00533993,0.09134145,0.00199299,0.10436556
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2000,18.8410348,0.0,2.20384298,2.90622698,2.83601272,2.8087721,4.02838412,0.30824246,4.07537396
MOBILE,OTHER MOBILE SOURCES,TRAINS,2000,1.23464883,0.00387627,11.34792299,0.28692679,0.28675832,0.26381806,0.55643304,0.96183667,0.6622044
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2000,13.45190504,0.00145921,0.66811199,0.37791613,0.34012458,0.25698307,6.26970149,0.00168603,6.8209441
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2000,2.6068785,0.0003161,0.01812541,0.0142824,0.01285415,0.00971204,1.09548726,0.00213643,1.1861311
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2000,45.36357912,0.00349395,12.35705119,0.77409778,0.75796837,0.68717799,7.19923711,0.07448102,8.01957594
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2000,2.06408278,0.00207854,4.2303143,0.19360846,0.19360846,0.17811978,0.38667891,0.02188585,0.46017985
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2000,7.054689,0.00084338,8.93106911,0.51692138,0.51641501,0.47435253,1.61399566,0.00794438,1.88475118
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.98412034,0.0,0.9841203
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2000,0.0,0.47960002,1.14207181,0.0,0.0,0.0,199.39112008,0.0,230.9457388
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2000,0.0,2.00057524,0.0,0.0,0.0,0.0,0.19852329,0.0,0.45999999
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2000,105.00789696,1.05007903,0.47321693,10.06203973,9.66962018,8.19619864,7.35055277,0.49272612,8.8989743
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,0.75643836,0.28273008,0.53208218,0.23331507,0.19838836,0.21931548,0.10929168,0.17024658,0.27865753
STATIONARY,FUEL COMBUSTION,COGENERATION,2001,3.335726,0.19333795,7.84638388,0.9626849,0.75835425,0.85426577,0.11428413,0.35778082,0.88578066
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2001,7.37343717,1.813e-05,9.08624178,1.02887768,0.99855293,1.02713865,2.26462049,2.48425618,24.87681939
STATIONARY,FUEL COMBUSTION,PETROLEUM REFINING (COMBUSTION),2001,0.43761646,0.0,1.33906846,0.20054796,0.15873425,0.18884876,0.04538504,0.57599997,0.08208221
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2001,0.43970957,0.0,1.45343982,0.22290533,0.22071661,0.20313577,0.06318835,0.39716063,0.15136754
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,1.47811827,0.0,4.29054272,0.21261133,0.17635444,0.18308924,0.33200839,0.02542156,0.55700613
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2001,2.17435119,0.0,1.68086321,0.24325715,0.21812281,0.17068592,0.24403161,0.23037424,0.45297721
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,0.07772726,0.0,0.21811897,0.0077632,0.01114916,0.00721296,0.02790974,0.00013699,0.02738768
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,0.0,0.00886844,0.0,0.0,0.0,0.0,0.00057535,0.0,0.00117808
STATIONARY,WASTE DISPOSAL,LANDFILLS,2001,0.0,0.08348408,0.0,0.0,0.0,0.0,0.31312155,0.0,47.4426589
STATIONARY,WASTE DISPOSAL,INCINERATORS,2001,0.02449314,0.0,0.00723288,0.0010411,0.00076711,0.00027945,0.00046576,0.00046576,0.00057535
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2001,0.04287671,0.0,0.01054795,0.05460274,0.0403034,0.02273721,0.019616,0.00134247,0.02353425
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2001,0.0,3.37053526,0.0,0.07939348,0.015091,0.01031491,9.05981143,0.0,135.22602463
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12964767
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,0.0,0.00145372,0.0,0.0,0.0,0.0,3.49620289,0.0,3.58316422
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,2.74e-05,0.0,0.00016438,0.02230138,0.02189001,0.01449345,1.2481151,0.0,1.29025158
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2001,0.0,0.00857959,0.0,0.0,0.0,0.0,3.15138269,0.0,3.12757147
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.22391887,0.0,0.24957126
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2001,0.0,0.0,0.0,0.0,0.0,0.0,0.05260334,0.0,0.05627398
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2001,0.22364042,0.07061415,0.25261691,0.01060274,0.01046568,0.01047602,28.6374949,0.42384583,74.05830789
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2001,0.42254793,0.0,0.26747946,0.10926028,0.08161918,0.05591576,1.83125425,0.42082192,2.13657533
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,0.0,0.04931569,0.0,0.0,0.0,0.0,1.26444232,0.0,26.66597571
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,0.0,1e-08,0.0,0.0,0.0,0.0,0.12509583,0.0,0.12569866
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2001,0.00493151,0.04774896,0.0110137,0.09257536,0.07147975,0.05912151,0.50002286,0.00016438,0.67405302
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2001,0.00093151,0.10740412,0.00298631,1.4545755,0.78823405,0.42291173,0.63543639,0.00049315,0.63549945
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2001,7.0461985,0.0,24.1890415,8.51844889,7.4545297,2.62452922,0.12796255,2.3607361,0.13423786
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2001,0.00395783,0.0,0.01130809,0.03003242,0.02102269,0.01261362,0.00019749,0.0002827,0.0002827
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2001,0.0,0.0057899,0.0,0.03569451,0.02960321,0.01507479,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,GLASS AND RELATED PRODUCTS,2001,0.0,0.0,0.0,0.00016438,0.00010959,8.219e-05,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2001,0.06915068,0.01888041,0.10767123,0.26180821,0.18684932,0.10997155,0.1227943,0.00695891,0.12682192
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,5.31522352,0.0,6.96338735
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,2.74483068,0.0,2.96266233
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,0.0,32.81008768,0.0,0.0,0.0,0.0,4.09753328,0.0,4.09795134
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.24614678,0.0,0.25177289
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,10.67020855,0.09444889,1.45509413,1.74725367,1.64052322,1.58322077,1.64209246,0.08534705,3.61559372
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,0.0,17.02629481,0.0,43.72932485,19.95571127,2.98613623,11.27570588,0.0,72.48877569
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,0.0,0.0,0.0,5.71442484,2.79606807,0.27943537,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,0.0,0.0,0.0,11.42479702,5.22341719,0.78374108,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,0.0,0.0,0.0,10.89950547,7.15555039,0.64743063,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,0.0,0.0,0.0,25.10065853,11.60734407,1.97291176,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,0.14989602,0.0,0.00325282,0.02104787,0.02065786,0.01945558,0.01371586,0.0,0.01593755
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2001,15.48549582,0.17868519,0.7748508,1.86753609,1.82754642,1.69863741,1.39650148,0.07542304,2.3132558
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2001,0.0,0.0,0.0,0.81581,0.82416361,0.82753095,0.13000254,0.0,0.33256883
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,0.0,1.17383596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,60.42603002,0.52711186,8.03824743,0.52318854,0.50593141,0.25655174,7.34449619,0.04830387,7.87461636
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,22.01266289,0.09780626,2.62666572,0.10659878,0.10289687,0.05485326,2.36881696,0.01063491,2.525259
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,25.73223105,0.18182801,4.7932709,0.17643241,0.1707282,0.08416422,2.56462751,0.02263847,2.77229586
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,23.39604695,0.12718778,3.27259674,0.12876965,0.12493165,0.06091744,1.67891092,0.01792739,1.83461036
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,7.46446255,0.02143289,0.87755926,0.04962972,0.04823254,0.0226467,0.74010611,0.00792238,0.8316634
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,1.06548899,0.00319339,0.11955138,0.00827234,0.00805278,0.00372767,0.10294243,0.00133688,0.11505551
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,4.08302777,0.0037539,0.44372362,0.0164849,0.01608387,0.00740752,0.36337903,0.00293494,0.40085934
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,1.29932103,0.00049025,0.18849974,0.00118908,0.00116449,0.00051698,0.06341968,0.00044366,0.07105908
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,0.20702236,0.00673895,1.95254972,0.04010279,0.03960715,0.02567884,0.05191832,0.01331293,0.05910556
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,0.06000398,0.00190033,0.55031438,0.01233575,0.01217695,0.00773042,0.01499798,0.00421775,0.0170742
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,0.9203612,0.00970749,5.17529386,0.2918131,0.28941986,0.24915266,0.463137,0.04015092,0.52724626
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,12.61674151,0.07468813,64.5308856,2.31881094,2.30309319,2.0461424,4.47232197,0.43696851,5.09139813
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,3.81764525,0.00054075,0.1293415,0.00249816,0.00243229,0.00149274,0.5622575,0.00030734,0.59622915
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,0.08172749,0.00877917,0.15424132,0.00261046,0.00257219,0.00148099,0.00516699,0.00077322,0.03390121
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,0.0237865,7.941e-05,0.00635327,0.00018631,0.00018194,8.017e-05,0.00160921,4.015e-05,0.00196236
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,0.40067802,0.00023973,0.02953482,0.00642233,0.00628634,0.00276943,0.02300891,0.00012165,0.02633416
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,0.05289409,0.00045253,0.25725921,0.0251025,0.02476961,0.01676665,0.02012201,0.00201263,0.02290737
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,0.34635001,0.00041465,0.04517687,0.00169004,0.0016518,0.00074311,0.02440843,0.00030447,0.02715364
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,0.01743367,9.613e-05,0.08602767,0.00325511,0.0032292,0.00281391,0.00577795,0.00059121,0.00657775
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,0.02249383,0.00012687,0.0696587,0.00592643,0.00588251,0.00526436,0.00961849,0.00055871,0.01094989
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,2.18712507,0.00201225,0.2181743,0.01031956,0.01010244,0.00509624,0.08165457,0.00192232,0.09338892
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2001,19.02603911,0.0,2.21057927,2.91604044,2.84557924,2.81822363,4.04785355,0.30951526,4.09523992
MOBILE,OTHER MOBILE SOURCES,TRAINS,2001,1.24728387,0.00391667,10.74691451,0.28955159,0.28938207,0.26623207,0.5602969,0.97164579,0.66680298
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,13.4948027,0.00148331,0.71106872,0.38714348,0.34842916,0.26325756,6.19666181,0.00171067,6.74060012
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,2.85610382,0.0003591,0.02065632,0.01572804,0.01415519,0.01069505,1.18705154,0.00202145,1.28435688
