src_type,category,subcategory,year,co,nh3,nox,pm,pm10,pm2_5,rog,sox,tog
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,0.13895872,0.00102192,0.00703758,0.0191055,0.01863773,0.01674825,0.01108193,0.00252276,0.02627362
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,0.0,0.0,0.0,0.09863139,0.09863139,0.09863139,0.01614214,0.0,0.04014114
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,0.01234279,0.42710239,0.00067122,0.0141918,0.00993426,0.00596056,0.04538265,0.0,0.06496228
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,28.72265404,0.25674807,4.1273709,0.25938057,0.2503426,0.13250773,3.80558884,0.02278863,4.08068914
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,7.55930873,0.04127575,1.03172897,0.04267041,0.04107938,0.02198729,0.80009673,0.00407442,0.85747652
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,7.43752812,0.06755979,1.66717272,0.06283156,0.06078692,0.02978389,0.76829998,0.00785397,0.83560633
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,4.62549716,0.02926537,0.75175116,0.02873229,0.02783729,0.01376364,0.35751274,0.00378212,0.3915619
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,1.7593471,0.00591776,0.22795123,0.01336455,0.01298809,0.00606821,0.162556,0.0021418,0.18382808
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,0.29666124,0.00071891,0.03390649,0.00192095,0.00186708,0.00087612,0.02660204,0.000308,0.0300771
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,1.02362235,0.00093168,0.10851721,0.00421223,0.00411065,0.00190955,0.11090895,0.00074404,0.11991777
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2000,0.49482808,0.00011573,0.07162124,0.0003316,0.00032385,0.0001544,0.02534409,0.00012012,0.02788802
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2000,0.03996726,0.00124314,0.34010273,0.00827336,0.0081767,0.00557012,0.00984859,0.00246108,0.01121196
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2000,0.01033986,0.00029951,0.08148581,0.00218982,0.00216332,0.00145215,0.00252914,0.0006663,0.00287925
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2000,0.16652696,0.00165692,0.86637921,0.05220584,0.05178334,0.04482137,0.07813476,0.00687915,0.0889505
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2000,0.34592888,0.00156513,1.36689135,0.06460294,0.06417737,0.05810826,0.11641035,0.01037332,0.13256807
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2000,1.17814364,0.00015439,0.03848126,0.00083997,0.00081658,0.00053444,0.2083843,9.395e-05,0.21956766
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2000,0.00093097,9.31e-05,0.00255667,4.393e-05,4.323e-05,2.566e-05,6.78e-05,1.53e-05,0.00037851
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2000,0.00068254,2.71e-06,0.00019001,6.49e-06,6.34e-06,2.75e-06,4.655e-05,1.34e-06,5.669e-05
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2000,0.14452592,8.41e-05,0.01127043,0.00228978,0.00224098,0.0009858,0.00883169,4.391e-05,0.01016216
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2000,0.01299102,0.00010738,0.06110602,0.00611169,0.00603151,0.00411618,0.00495368,0.0004811,0.00563939
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2000,0.07976638,0.00023404,0.01750271,0.00083228,0.00081377,0.00035671,0.00590189,0.00014956,0.00665009
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2000,0.00491786,2.827e-05,0.02462592,0.00095707,0.0009495,0.00082724,0.00161091,0.00017186,0.0018339
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2000,0.00717991,6.172e-05,0.03214521,0.00197092,0.001955,0.00169348,0.00303746,0.00026295,0.00345789
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2000,0.51239121,0.00038805,0.0475973,0.00214836,0.00210358,0.00107858,0.01942322,0.00039573,0.0219873
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2000,1.15359161,0.0,0.02539968,0.01381144,0.01327279,0.01266509,0.08266217,0.00619388,0.08639394
MOBILE,OTHER MOBILE SOURCES,TRAINS,2000,7.017e-05,3e-07,0.00071263,1.754e-05,1.754e-05,1.614e-05,2.498e-05,6.796e-05,2.974e-05
MOBILE,OTHER MOBILE SOURCES,OCEAN GOING VESSELS,2000,0.36483691,0.00528562,4.62891812,0.40408679,0.40408679,0.39428853,0.17997923,2.85479545,0.1994724
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2000,0.08354644,0.0,1.57417633,0.05750662,0.05750662,0.05497634,0.0450026,0.0,0.05355682
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2000,3.17976059,0.00034691,0.15792606,0.08933184,0.08039864,0.06074567,1.52986888,0.00040001,1.66017177
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2000,0.27249638,4.572e-05,0.00321894,0.00106528,0.00095878,0.0007244,0.09322126,0.00029889,0.10055754
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2000,19.84910684,0.00141623,1.21891368,0.09496575,0.09029615,0.07620925,2.51935153,0.00482205,2.77598133
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2000,0.08245444,8.305e-05,0.16898947,0.00773413,0.00773413,0.0071154,0.01544676,0.00087426,0.01838291
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2000,0.25555424,2.417e-05,0.13352744,0.00800301,0.00797503,0.00729548,0.03701226,0.0002099,0.04199946
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.36713731,0.0,0.3671373
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2000,0.0,0.0259,0.08674539,0.0,0.0,0.0,10.65156151,0.0,12.38834373
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2000,0.0,0.22824657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2000,0.37593755,0.00375938,0.00549035,0.03909298,0.03756835,0.03184905,0.02631562,0.00290169,0.03185911
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,FUEL COMBUSTION,COGENERATION,2001,0.03021918,0.0,0.0220548,0.00043836,0.00043836,0.00043836,5.477e-05,2.74e-05,0.00065753
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2001,0.09623585,0.0,0.16636739,0.01472092,0.01461277,0.01458587,0.01120422,0.00247549,0.02393277
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,0.00109985,0.0,0.00309911,0.0,0.0,0.0,0.00023778,0.0,0.00039985
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2001,0.09049581,0.0,0.11896996,0.01125994,0.01117749,0.011135,0.00819939,0.008894,0.0252153
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,0.0499483,0.0,0.15791796,0.00810443,0.00808579,0.00771947,0.01969673,0.0,0.02242086
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,0.00021918,0.0,0.00082192,0.0,0.0,0.0,0.01161699,0.00027397,0.01619178
STATIONARY,WASTE DISPOSAL,LANDFILLS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.19992017,0.0,15.49778089
STATIONARY,WASTE DISPOSAL,INCINERATORS,2001,0.00027397,0.0,0.0010137,2.74e-05,8.22e-06,5.48e-06,4.63e-06,0.0,2.74e-05
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2001,0.0,0.0,0.0,0.00019178,0.00013699,8.22e-05,0.00284937,0.0,0.00408219
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2001,0.0,0.13786438,0.0,0.0,0.0,0.0,0.01923149,0.0,0.24039363
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0032544,0.0,0.08976815
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.02413826,0.0,0.15158462
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,0.00013699,0.0,0.00057534,0.0,0.0,0.0,0.51307252,0.0,0.55164708
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.16838751,0.0,0.16838751
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.32509523,0.0,0.35944193
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2001,0.0,0.0,0.0,0.0,0.0,0.0,0.00012382,0.0,0.00012382
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.40878088,0.0,1.69679275
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2001,0.0,0.0,0.0,0.0470411,0.04096063,0.03931884,0.1429588,0.0,0.14331505
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.01268078,0.0,0.01268078
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2001,0.0,0.0,0.0,0.1915001,0.09067966,0.04876378,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2001,0.00035616,0.0,0.00142466,2.74e-05,2.74e-05,1.115e-05,5.479e-05,0.0,5.479e-05
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2001,0.0,0.0,0.0,0.00051814,0.0003627,0.00021762,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2001,0.0,0.0,0.0,0.05331508,0.04317698,0.04032957,0.21344963,2.74e-05,0.25709095
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,1.99166387,0.0,2.606563
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.92358811,0.0,1.00283477
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,0.0,0.01237758,0.0,0.0,0.0,0.0,0.01619172,0.0,0.01626333
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.08938716,0.0,0.10519374
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,7.01202363,0.0,0.75503122,1.12456268,1.05531222,1.018132,0.67654058,0.03673494,1.49007245
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,0.0,1.9680417,0.0,0.13327218,0.06241405,0.00818575,0.66586204,0.0,8.32371349
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,0.0,0.0,0.0,0.99205775,0.48541385,0.04851162,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,0.0,0.0,0.0,1.83897334,0.84077861,0.12615357,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,0.0,0.0,0.0,1.22394703,0.72739172,0.07270245,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,0.0,0.0,0.0,0.35054907,0.1816928,0.02755315,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,0.1192353,0.0,0.00284804,0.00834397,0.00817889,0.00763907,0.00861267,0.0,0.01000775
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2001,1.37131387,0.01334521,0.02580883,0.14768362,0.14238862,0.12154095,0.09736864,0.01235272,0.13146769
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2001,0.0,0.0,0.0,0.09917272,0.09917272,0.09917272,0.01623074,0.0,0.04036145
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,0.01242225,0.42763233,0.00067554,0.01428316,0.00999821,0.00599893,0.04567481,0.0,0.06538049
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,26.74394915,0.2449627,3.7609034,0.24775856,0.23950514,0.12375266,3.45848085,0.02215615,3.71022969
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,6.60625333,0.0380181,0.89365115,0.039125,0.0377155,0.01985146,0.72027369,0.00380919,0.77106355
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,7.23330827,0.06618493,1.56472212,0.06248436,0.06054088,0.02911129,0.7288524,0.0079443,0.79223795
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,4.46201553,0.03071028,0.74150532,0.03051437,0.02960827,0.01427174,0.3549234,0.00413969,0.38860093
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,1.6431636,0.00615832,0.2189655,0.01370339,0.01332624,0.00617774,0.16113689,0.00221139,0.18150465
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,0.25319408,0.00069702,0.02976719,0.0018319,0.00178205,0.00082863,0.0239215,0.00029602,0.02696139
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,0.8605516,0.00096017,0.10084236,0.00407425,0.00397792,0.00182518,0.09634599,0.00072439,0.10420131
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,0.39045934,9.711e-05,0.05348417,0.00027333,0.00026717,0.00012678,0.02097738,9.931e-05,0.02296164
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,0.0436692,0.0013885,0.39060522,0.00872614,0.00862126,0.00573207,0.01085418,0.00274904,0.01235676
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,0.01031469,0.00029396,0.08158746,0.00209273,0.00206706,0.0013715,0.00254156,0.00065423,0.00289336
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,0.14916321,0.00154048,0.80111432,0.04614485,0.04576604,0.03938937,0.06851292,0.00636277,0.07799668
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,0.30329609,0.00152515,1.31283903,0.05592253,0.05555091,0.04999998,0.10425262,0.00985408,0.11881872
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,1.46764254,0.00020736,0.04926967,0.00097732,0.00095101,0.00059152,0.23730002,0.00011982,0.2514831
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,0.00095118,9.512e-05,0.00261218,4.489e-05,4.419e-05,2.627e-05,6.93e-05,1.56e-05,0.00038673
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,0.00062855,2.77e-06,0.0001725,6.52e-06,6.39e-06,2.72e-06,4.308e-05,1.36e-06,5.263e-05
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,0.132164,7.611e-05,0.01027733,0.0020135,0.00197068,0.00086525,0.00806034,3.881e-05,0.00932413
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,0.01269701,0.00010868,0.06153427,0.00602638,0.00594645,0.00402501,0.00483009,0.00048316,0.00549869
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,0.08311567,0.00024886,0.01853241,0.00087178,0.00085286,0.00037108,0.0054334,0.00015762,0.00616971
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,0.00507139,2.799e-05,0.02494847,0.00094689,0.00093935,0.00081862,0.00168099,0.00017206,0.00191368
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,0.0071062,6.611e-05,0.0340962,0.00195645,0.00194034,0.00166693,0.00299517,0.00028113,0.00340978
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,0.4364862,0.0003868,0.04370139,0.00210066,0.00205804,0.00106451,0.01678887,0.00039024,0.01904223
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2001,1.0917319,0.0,0.02390696,0.01294647,0.01244156,0.01187191,0.078414,0.00578666,0.08194723
MOBILE,OTHER MOBILE SOURCES,TRAINS,2001,7.017e-05,3e-07,0.00071263,1.754e-05,1.754e-05,1.614e-05,2.529e-05,6.796e-05,3.011e-05
MOBILE,OTHER MOBILE SOURCES,OCEAN GOING VESSELS,2001,0.37985764,0.00548736,4.81734717,0.42095402,0.42095402,0.4107456,0.18730807,2.97447967,0.20759844
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2001,0.08394088,0.0,1.58561193,0.05772305,0.05772305,0.05518324,0.04503595,0.0,0.05359653
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,3.1899008,0.00035266,0.16808003,0.09151297,0.08236165,0.0622288,1.5127615,0.00040584,1.6413375
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,0.29739434,5.23e-05,0.00365541,0.00119826,0.00107843,0.00081482,0.10229637,0.00028149,0.1102601
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2001,18.67017778,0.00122759,0.84268134,0.07210717,0.06771439,0.05584131,2.30722241,0.00319598,2.54051656
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2001,0.07678063,8.381e-05,0.16455096,0.00734233,0.00734233,0.00675495,0.01495951,0.00088228,0.01780306
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2001,0.25575468,2.532e-05,0.13181594,0.00793294,0.00790315,0.00722601,0.03630687,0.00022746,0.0412186
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.3028764,0.0,0.3028764
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2001,0.0,0.0259,0.08674539,0.0,0.0,0.0,10.65156151,0.0,12.38834373
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2001,0.0,0.22824657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2001,0.65562642,0.00655626,0.01341734,0.07123661,0.06845838,0.05803647,0.04589385,0.00625801,0.05556156
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2002,9.315e-05,0.0,0.00042466,2.74e-05,2.674e-05,2.65e-05,2.751e-05,5.48e-06,3.288e-05
STATIONARY,FUEL COMBUSTION,COGENERATION,2002,0.02782466,0.0,0.02032329,0.00040274,0.00040032,0.00039952,5.534e-05,2.192e-05,0.00060548
