src_type,category,subcategory,year,co,nh3,nox,pm,pm10,pm2_5,rog,sox,tog
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2000,0.0,0.0,0.0,18.84691517,8.61680962,1.29289839,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2000,0.0,0.0,0.0,1.8604752,1.1056804,0.11051223,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2000,0.0,0.0,0.0,1.10181889,0.51447961,0.08660296,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2000,0.3966692,0.0,0.00963037,0.05310045,0.05211326,0.04906053,0.03631399,0.0,0.04219613
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2000,3.3253629,0.02159193,0.20054068,0.4696366,0.46846587,0.46506051,0.28398519,0.05836405,0.46339743
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2000,0.0,0.0,0.0,0.56511174,0.56511174,0.53203007,0.08086665,0.0,0.21492436
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2000,0.0,2.05258679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2000,119.05516543,1.10746065,16.50632578,1.09008705,1.05072845,0.5508638,15.11023505,0.09751961,16.27445517
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2000,32.86667501,0.17325042,4.15702173,0.18519899,0.17843736,0.09646155,3.7282006,0.01821651,3.9870176
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2000,42.38233525,0.32592416,8.43959982,0.31127207,0.30040642,0.15175086,4.37257132,0.03911577,4.75285489
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2000,32.54897861,0.1671435,4.55015898,0.17052581,0.16482824,0.08457296,2.50614796,0.02269727,2.7450994
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2000,11.40499102,0.04017405,1.46342876,0.08990046,0.08740824,0.04067568,1.04404625,0.01443063,1.17857382
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2000,1.81917287,0.00414753,0.19472189,0.01097719,0.0106696,0.0050107,0.15879401,0.00175801,0.17943286
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2000,8.60440389,0.0078513,0.91175667,0.03341198,0.03259162,0.0150543,0.78569951,0.00595551,0.86200327
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2000,5.95765366,0.00101067,0.62339966,0.00336166,0.0032858,0.00159378,0.27378485,0.00122357,0.30028727
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2000,0.32124795,0.00976667,2.68326965,0.06473699,0.06397901,0.04351103,0.07869176,0.0192588,0.08958534
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2000,0.0865875,0.00255076,0.71553456,0.01761808,0.01739862,0.01138648,0.02137298,0.00565077,0.02433172
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2000,1.5200575,0.01619431,8.53365062,0.47267362,0.46876609,0.4022014,0.69906812,0.06777879,0.7958359
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2000,3.03702043,0.01606601,13.86474913,0.5750173,0.57118156,0.51285082,1.01226049,0.10349338,1.15384184
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2000,3.47656123,0.00050987,0.12082315,0.00278224,0.00270492,0.0017738,0.70568978,0.00030348,0.74191941
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2000,0.55066016,0.02101246,0.48845898,0.00484039,0.00479069,0.0029299,0.03058909,0.00157355,0.20794759
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2000,0.03204876,0.00021127,0.00815454,0.00065562,0.00064172,0.00027473,0.00243555,0.00014924,0.00287356
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2000,0.71308301,0.00030329,0.05070295,0.0086047,0.00842064,0.00371054,0.03965716,0.00016885,0.04585667
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2000,0.04858351,0.00040136,0.22835978,0.02285265,0.02255287,0.01539205,0.0185264,0.00179872,0.02109089
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2000,0.37763201,0.0006953,0.07192199,0.00270856,0.00264728,0.00118865,0.03559056,0.00048548,0.03898461
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2000,0.04882612,0.00027998,0.24371139,0.00950112,0.00942553,0.0082153,0.01598809,0.00170211,0.01820121
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2000,0.11182572,0.00068132,0.3703099,0.03021075,0.02998428,0.02673445,0.04774417,0.00297818,0.05435311
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2000,3.23721901,0.002831,0.31235967,0.01462969,0.01431947,0.00721318,0.1193612,0.00268213,0.13625198
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2000,5.78714566,0.0,1.68156903,0.07840937,0.07840937,0.07840937,0.41096225,0.16407994,0.42321572
MOBILE,OTHER MOBILE SOURCES,TRAINS,2000,0.188123,0.0005932,1.69656592,0.04324099,0.04321656,0.03975968,0.08251763,0.14645417,0.09820451
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2000,0.0631013,0.0,0.4411582,0.02491518,0.02491518,0.02381894,0.0333274,0.0,0.03966244
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2000,14.82036218,0.00161733,0.73030402,0.41636142,0.37472527,0.28312576,7.14124079,0.00186458,7.74856154
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2000,0.297194,4.681e-05,0.00342073,0.00120575,0.00108519,0.00081995,0.14375051,0.00027914,0.15188269
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2000,85.82706039,0.00794773,8.59228889,0.58881195,0.56755787,0.49118831,11.94515653,0.03474063,13.11494002
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2000,0.99245969,0.00099941,2.03403489,0.09309152,0.09309152,0.08564416,0.18592434,0.01052324,0.22126532
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2000,2.48289311,0.00026768,2.2513164,0.13360196,0.13336884,0.12235513,0.47926769,0.00243949,0.55308808
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.82449321,0.0,1.824493
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,BIOGENIC SOURCES,2000,0.0,0.0019,0.68503844,0.0,0.0,0.0,10.81104083,0.0,14.63875085
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,GEOGENIC SOURCES,2000,0.0,0.11238356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATURAL (NON-ANTHROPOGENIC),NATURAL SOURCES,WILDFIRES,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,FUEL COMBUSTION,ELECTRIC UTILITIES,2001,0.26117808,0.00068057,0.43578084,0.16558905,0.16545759,0.08238939,0.09073245,0.02309589,0.14745206
STATIONARY,FUEL COMBUSTION,COGENERATION,2001,0.04935774,0.0,0.02200321,0.01288373,0.01273368,0.01259363,0.03042718,0.00082145,0.03664617
STATIONARY,FUEL COMBUSTION,OIL AND GAS PRODUCTION (COMBUSTION),2001,0.01122367,0.0,0.00711411,0.00054226,0.00054178,0.00054163,0.00118481,9.17e-06,0.00481314
STATIONARY,FUEL COMBUSTION,MANUFACTURING AND INDUSTRIAL,2001,0.19540121,0.0,0.20875264,0.13700279,0.13688158,0.12803488,0.02626024,0.01138147,0.12640072
STATIONARY,FUEL COMBUSTION,FOOD AND AGRICULTURAL PROCESSING,2001,0.14879265,0.0,0.35885255,0.02325795,0.02331504,0.02210893,0.02513605,0.00084319,0.07596044
STATIONARY,FUEL COMBUSTION,SERVICE AND COMMERCIAL,2001,1.20527554,0.00067932,0.74142084,0.10323986,0.10285754,0.10080752,0.07978141,0.00651125,5.10354729
STATIONARY,FUEL COMBUSTION,OTHER (FUEL COMBUSTION),2001,0.24406686,0.0,0.35647622,0.01762593,0.01757114,0.01669171,0.04844005,0.00045027,0.05554243
STATIONARY,WASTE DISPOSAL,SEWAGE TREATMENT,2001,0.0,0.32488598,0.0,0.0,0.0,0.0,0.01347923,0.0,0.01950685
STATIONARY,WASTE DISPOSAL,LANDFILLS,2001,0.05936987,0.25296533,0.02123287,0.00610959,0.00610959,0.00606071,0.5288863,0.00235616,69.80159922
STATIONARY,WASTE DISPOSAL,INCINERATORS,2001,0.00424657,0.0,0.01389041,0.00071233,0.00071233,0.00071233,0.00520531,0.00016438,0.00780822
STATIONARY,WASTE DISPOSAL,SOIL REMEDIATION,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.00024658,0.0,0.00024658
STATIONARY,WASTE DISPOSAL,OTHER (WASTE DISPOSAL),2001,0.0,0.01511515,0.0,0.0,0.0,0.0,0.07345138,0.0,2.14770103
STATIONARY,CLEANING AND SURFACE COATINGS,LAUNDERING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.01968255,0.0,0.25265225
STATIONARY,CLEANING AND SURFACE COATINGS,DEGREASING,2001,0.0,0.0,0.0,0.0,0.0,0.0,3.23114799,0.0,4.72596712
STATIONARY,CLEANING AND SURFACE COATINGS,COATINGS AND RELATED PROCESS SOLVENTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,2.17049346,0.0,2.40601161
STATIONARY,CLEANING AND SURFACE COATINGS,PRINTING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.54171261,0.0,0.54446269
STATIONARY,CLEANING AND SURFACE COATINGS,ADHESIVES AND SEALANTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.49517592,0.0,0.5427027
STATIONARY,CLEANING AND SURFACE COATINGS,OTHER (CLEANING AND SURFACE COATINGS),2001,0.0,0.0,0.0,0.0,0.0,0.0,0.61797956,0.0,0.61803438
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OIL AND GAS PRODUCTION,2001,0.00014612,0.0,2.766e-05,0.0,0.0,0.0,0.90944468,0.0,2.35115611
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM REFINING,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,PETROLEUM MARKETING,2001,0.0,0.0,0.0,0.0,0.0,0.0,2.66480016,0.0,39.93885829
STATIONARY,PETROLEUM PRODUCTION AND MARKETING,OTHER (PETROLEUM PRODUCTION AND MARKETING),2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,CHEMICAL,2001,0.03533737,0.02759723,0.05156165,0.01550685,0.01550685,0.01215392,0.24265149,0.0,0.25437888
STATIONARY,INDUSTRIAL PROCESSES,FOOD AND AGRICULTURE,2001,0.0,0.01876438,0.0,0.15440273,0.08577038,0.05654523,0.32964888,0.0,0.32964888
STATIONARY,INDUSTRIAL PROCESSES,MINERAL PROCESSES,2001,0.56614488,0.0,0.18829768,2.12108978,1.07241322,0.21633403,0.0522306,0.26002672,0.08491767
STATIONARY,INDUSTRIAL PROCESSES,METAL PROCESSES,2001,0.01409682,0.0,0.00720692,0.01115188,0.00785538,0.00568523,0.00380441,0.00019726,0.00472715
STATIONARY,INDUSTRIAL PROCESSES,WOOD AND PAPER,2001,0.0209589,0.00136577,0.0,0.26286273,0.18951819,0.10967961,0.01945206,0.0,0.01945206
STATIONARY,INDUSTRIAL PROCESSES,ELECTRONICS,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STATIONARY,INDUSTRIAL PROCESSES,OTHER (INDUSTRIAL PROCESSES),2001,0.16222665,0.0,0.05757077,0.15293926,0.14176363,0.03192621,0.39547301,0.01139283,0.44206703
AREAWIDE,SOLVENT EVAPORATION,CONSUMER PRODUCTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,10.16273009,0.0,13.28604218
AREAWIDE,SOLVENT EVAPORATION,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,2001,0.0,0.0,0.0,0.0,0.0,0.0,4.86534362,0.0,5.23830667
AREAWIDE,SOLVENT EVAPORATION,PESTICIDES/FERTILIZERS,2001,0.0,2.33967328,0.0,0.0,0.0,0.0,0.28614407,0.0,0.28802943
AREAWIDE,SOLVENT EVAPORATION,ASPHALT PAVING / ROOFING,2001,0.0,0.0,0.0,0.01049002,0.01007042,0.00970327,0.44723006,0.0,0.44723006
AREAWIDE,MISCELLANEOUS PROCESSES,RESIDENTIAL FUEL COMBUSTION,2001,55.93333788,0.40891226,3.18129691,8.46493067,7.92787925,7.63953311,10.34020364,0.20961151,22.76658906
AREAWIDE,MISCELLANEOUS PROCESSES,FARMING OPERATIONS,2001,0.0,3.99957428,0.0,2.9355524,1.33408474,0.19486425,1.86731407,0.0,23.34421649
AREAWIDE,MISCELLANEOUS PROCESSES,CONSTRUCTION AND DEMOLITION,2001,0.0,0.0,0.0,20.1569453,9.86279333,0.98567462,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,PAVED ROAD DUST,2001,0.0,0.0,0.0,19.16091537,8.76037051,1.3144388,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,UNPAVED ROAD DUST,2001,0.0,0.0,0.0,1.8444335,1.09614682,0.10955935,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FUGITIVE WINDBLOWN DUST,2001,0.0,0.0,0.0,1.0872026,0.50783943,0.08545412,0.0,0.0,0.0
AREAWIDE,MISCELLANEOUS PROCESSES,FIRES,2001,0.40090244,0.0,0.00973675,0.05416267,0.05315638,0.0500465,0.03684617,0.0,0.04281452
AREAWIDE,MISCELLANEOUS PROCESSES,MANAGED BURNING AND DISPOSAL,2001,3.39438416,0.000729,0.20173836,0.47705587,0.46905777,0.44606662,0.28886487,0.05866323,0.46870811
AREAWIDE,MISCELLANEOUS PROCESSES,COOKING,2001,0.0,0.0,0.0,0.58130783,0.58130783,0.54727804,0.08318428,0.0,0.22108407
AREAWIDE,MISCELLANEOUS PROCESSES,OTHER (MISCELLANEOUS PROCESSES),2001,0.0,2.11141372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY PASSENGER (LDA),2001,112.39959964,1.06832836,15.20873179,1.05249511,1.01640525,0.52007011,13.74985036,0.09614758,14.82076327
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 1 (LDT1),2001,28.66216495,0.16130816,3.58261739,0.17075853,0.16478757,0.08723918,3.31993426,0.01722622,3.54677951
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT DUTY TRUCKS - 2 (LDT2),2001,41.68608007,0.32771994,8.07813823,0.31539315,0.30494811,0.15061437,4.21770728,0.04049548,4.58146148
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM DUTY TRUCKS (MDV),2001,32.39270624,0.18178079,4.6009995,0.18655386,0.18066212,0.08994952,2.52426772,0.02566372,2.76486179
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 1 (LHDGT1),2001,10.32258085,0.03977338,1.35498699,0.08794175,0.08555615,0.03951597,1.00152079,0.01421447,1.12680981
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY GAS TRUCKS - 2 (LHDGT2),2001,1.51505565,0.003974,0.16648611,0.01030484,0.01002493,0.00466219,0.14031153,0.00166376,0.15778351
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY GAS TRUCKS (MHDGT),2001,7.29458423,0.00731419,0.80362635,0.03027232,0.02953986,0.01356729,0.68987633,0.0054184,0.7562422
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY GAS TRUCKS (HHDGT),2001,4.96719993,0.00080807,0.49526906,0.00275406,0.00269197,0.00131572,0.23687926,0.00100055,0.2590603
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 1 (LHDDT1),2001,0.3385404,0.01043983,2.9416856,0.06593264,0.06514203,0.0434037,0.08370404,0.0205889,0.09529148
MOBILE,ON-ROAD MOTOR VEHICLES,LIGHT HEAVY DUTY DIESEL TRUCKS - 2 (LHDDT2),2001,0.08861982,0.0025929,0.74076677,0.01741014,0.01719005,0.01110003,0.02201696,0.00574648,0.02506485
MOBILE,ON-ROAD MOTOR VEHICLES,MEDIUM HEAVY DUTY DIESEL TRUCKS (MHDDT),2001,1.65460179,0.01813523,9.61849217,0.51388862,0.50960466,0.43569496,0.78470445,0.07606134,0.89332628
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY HEAVY DUTY DIESEL TRUCKS (HHDDT),2001,3.03013501,0.01667722,14.48963027,0.56781444,0.56400945,0.50490302,1.06446883,0.10688487,1.21315447
MOBILE,ON-ROAD MOTOR VEHICLES,MOTORCYCLES (MCY),2001,4.59366549,0.00073145,0.16407128,0.00336419,0.00327447,0.00201572,0.82407911,0.00041136,0.87281721
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY DIESEL URBAN BUSES (UBD),2001,0.60158015,0.02303814,0.48616917,0.00464567,0.00459658,0.00270998,0.03355866,0.00128215,0.22813504
MOBILE,ON-ROAD MOTOR VEHICLES,HEAVY DUTY GAS URBAN BUSES (UBG),2001,0.02320524,0.00025583,0.00655962,0.00078892,0.00077267,0.00032872,0.00163436,0.00018021,0.00196627
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - GAS (SBG),2001,0.66825532,0.0003014,0.04879034,0.00814911,0.00797474,0.00350738,0.03721429,0.00016027,0.04335765
MOBILE,ON-ROAD MOTOR VEHICLES,SCHOOL BUSES - DIESEL (SBD),2001,0.04545934,0.00038899,0.2201852,0.02157414,0.02128804,0.01441001,0.01729368,0.00172973,0.01968754
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - GAS (OBG),2001,0.38658438,0.00081068,0.07420381,0.00299271,0.00292673,0.00129545,0.03242959,0.00054176,0.03565787
MOBILE,ON-ROAD MOTOR VEHICLES,OTHER BUSES - MOTOR COACH - DIESEL (OBC),2001,0.05033873,0.00027739,0.24709217,0.00939868,0.0093239,0.00812545,0.01668178,0.00170574,0.01899094
MOBILE,ON-ROAD MOTOR VEHICLES,ALL OTHER BUSES - DIESEL (OBD),2001,0.10693136,0.00063578,0.34730641,0.0284737,0.02826066,0.02521587,0.04557723,0.00277944,0.0518862
MOBILE,ON-ROAD MOTOR VEHICLES,MOTOR HOMES (MH),2001,2.77498971,0.00279617,0.29107839,0.01416849,0.01387476,0.00702665,0.10390704,0.00265174,0.11890504
MOBILE,OTHER MOBILE SOURCES,AIRCRAFT,2001,6.51029956,0.0,1.88447771,0.08801414,0.08801414,0.08801414,0.4648581,0.1847823,0.47860016
MOBILE,OTHER MOBILE SOURCES,TRAINS,2001,0.19518599,0.00061672,1.63629195,0.04455835,0.04453367,0.04097054,0.0842224,0.15194296,0.10023312
MOBILE,OTHER MOBILE SOURCES,COMMERCIAL HARBOR CRAFT,2001,0.06153884,0.0,0.43268943,0.02450968,0.02450968,0.02343129,0.03258954,0.0,0.0387843
MOBILE,OTHER MOBILE SOURCES,RECREATIONAL BOATS,2001,14.86762263,0.00164387,0.7771646,0.42652735,0.38387463,0.29003861,7.06154427,0.00189174,7.66081571
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD RECREATIONAL VEHICLES,2001,0.31932281,5.282e-05,0.00380179,0.00133394,0.00120057,0.00090711,0.15765373,0.00026196,0.16631456
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT,2001,82.6891126,0.00883187,10.69766096,0.6869648,0.66723511,0.5848911,11.31645836,0.04556383,12.45475728
MOBILE,OTHER MOBILE SOURCES,OFF-ROAD EQUIPMENT (PERP),2001,0.92416696,0.00100839,1.98061093,0.08837556,0.08837556,0.08130551,0.18005957,0.01061969,0.21428578
MOBILE,OTHER MOBILE SOURCES,FARM EQUIPMENT,2001,2.45945677,0.00027725,2.21116671,0.13183791,0.13159138,0.12069687,0.46888571,0.00259079,0.54133182
MOBILE,OTHER MOBILE SOURCES,FUEL STORAGE AND HANDLING,2001,0.0,0.0,0.0,0.0,0.0,0.0,1.54272026,0.0,1.54272
